,,,OL_PSH1,OL_PSH2,Hydro1,Hydro2,Nuclear1,Nuclear2,Coal1,Coal2,CCGT1,CCGT2,CCGT3,CCGT4,CCGT5,CCGT6,CCGT7,Cogeneration1,Cogeneration2,SolarPV1,SolarPV2,SolarPV3,SolarPV4,SolarPV5,SolarPV6,Wind1,Wind2,Wind3,Wind4,Wind5,CL_PSH1,CL_PSH2
sc2015,y2030,2030-10-31T17:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-10-31T18:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-10-31T19:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-10-31T20:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-10-31T21:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-10-31T22:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-10-31T23:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-01T00:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-01T01:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-01T02:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-01T03:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-01T04:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-01T05:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-01T06:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-01T07:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-01T08:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-01T09:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-01T10:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-01T11:00:00+01:00,701.3422838,9931.14206,7150.422285,345.9414542,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-01T12:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-01T13:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-01T14:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-01T15:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-01T16:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-01T17:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-01T18:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-01T19:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-01T20:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-01T21:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-01T22:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-01T23:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-02T00:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-02T01:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-02T02:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-02T03:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-02T04:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-02T05:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-02T06:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-02T07:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-02T08:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-02T09:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-02T10:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-02T11:00:00+01:00,695.0745375,8692.78519,6258.805337,371.3884417,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-02T12:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-02T13:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-02T14:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-02T15:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-02T16:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-02T17:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-02T18:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-02T19:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-02T20:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-02T21:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-02T22:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-02T23:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-03T00:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-03T01:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-03T02:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-03T03:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-03T04:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-03T05:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-03T06:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-03T07:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-03T08:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-03T09:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-03T10:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-03T11:00:00+01:00,738.7336838,7633.41549,5496.059153,774.0697958,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-03T12:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-03T13:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-03T14:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-03T15:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-03T16:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-03T17:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-03T18:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-03T19:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-03T20:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-03T21:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-03T22:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-03T23:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-04T00:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-04T01:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-04T02:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-04T03:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-04T04:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-04T05:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-04T06:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-04T07:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-04T08:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-04T09:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-04T10:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-04T11:00:00+01:00,904.4295264,7047.690827,5074.337396,808.8014917,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-04T12:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-04T13:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-04T14:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-04T15:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-04T16:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-04T17:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-04T18:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-04T19:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-04T20:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-04T21:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-04T22:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-04T23:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-05T00:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-05T01:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-05T02:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-05T03:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-05T04:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-05T05:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-05T06:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-05T07:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-05T08:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-05T09:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-05T10:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-05T11:00:00+01:00,952.1749989,6769.476343,4874.022968,748.9666875,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-05T12:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-05T13:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-05T14:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-05T15:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-05T16:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-05T17:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-05T18:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-05T19:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-05T20:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-05T21:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-05T22:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-05T23:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-06T00:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-06T01:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-06T02:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-06T03:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-06T04:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-06T05:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-06T06:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-06T07:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-06T08:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-06T09:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-06T10:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-06T11:00:00+01:00,885.1961475,6385.797393,4597.774124,629.6409583,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-06T12:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-06T13:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-06T14:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-06T15:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-06T16:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-06T17:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-06T18:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-06T19:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-06T20:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-06T21:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-06T22:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-06T23:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-07T00:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-07T01:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-07T02:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-07T03:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-07T04:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-07T05:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-07T06:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-07T07:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-07T08:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-07T09:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-07T10:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-07T11:00:00+01:00,835.6686712,5001.718123,3601.237049,536.79385,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-07T12:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-07T13:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-07T14:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-07T15:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-07T16:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-07T17:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-07T18:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-07T19:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-07T20:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-07T21:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-07T22:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-07T23:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-08T00:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-08T01:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-08T02:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-08T03:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-08T04:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-08T05:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-08T06:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-08T07:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-08T08:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-08T09:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-08T10:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-08T11:00:00+01:00,803.5003875,4250.898117,3060.646645,455.2947167,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-08T12:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-08T13:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-08T14:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-08T15:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-08T16:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-08T17:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-08T18:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-08T19:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-08T20:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-08T21:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-08T22:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-08T23:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-09T00:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-09T01:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-09T02:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-09T03:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-09T04:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-09T05:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-09T06:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-09T07:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-09T08:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-09T09:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-09T10:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-09T11:00:00+01:00,1682.674586,4063.405747,2925.652137,393.3966458,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-09T12:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-09T13:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-09T14:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-09T15:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-09T16:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-09T17:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-09T18:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-09T19:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-09T20:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-09T21:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-09T22:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-09T23:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-10T00:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-10T01:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-10T02:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-10T03:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-10T04:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-10T05:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-10T06:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-10T07:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-10T08:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-10T09:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-10T10:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-10T11:00:00+01:00,6584.020808,3898.121393,2806.647402,352.1312625,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-10T12:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-10T13:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-10T14:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-10T15:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-10T16:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-10T17:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sc2015,y2030,2030-11-10T18:00:00+01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
