,,,Demand,Solar,Wind,Hydro
sc01,y2030,2030-10-28T17:00:00+01:00,4621.103428,0.57,1681.6,597.2
sc01,y2030,2030-10-28T18:00:00+01:00,4615.319917,0.57,1634.8,584.6
sc01,y2030,2030-10-28T19:00:00+01:00,4447.625952,0.57,1822.2,583.8
sc01,y2030,2030-10-28T20:00:00+01:00,4176.986135,0.57,2039.8,488.8
sc01,y2030,2030-10-28T21:00:00+01:00,3799.557032,0.57,1954.6,406.4
sc01,y2030,2030-10-28T22:00:00+01:00,3466.167731,0.57,2163.9,307.6
sc01,y2030,2030-10-28T23:00:00+01:00,3237.804595,0.57,2191.9,246.6
sc01,y2030,2030-10-29T00:00:00+01:00,3125.763458,0.57,2164.5,280.6
sc01,y2030,2030-10-29T01:00:00+01:00,3045.803037,0.57,2079.4,248.4
sc01,y2030,2030-10-29T02:00:00+01:00,3014.798765,0.57,2084.5,265
sc01,y2030,2030-10-29T03:00:00+01:00,3077.30709,0.57,2075.4,276.2
sc01,y2030,2030-10-29T04:00:00+01:00,3296.39667,0.57,2052.5,262.2
sc01,y2030,2030-10-29T05:00:00+01:00,3604.842901,0.57,1865.2,246.4
sc01,y2030,2030-10-29T06:00:00+01:00,3713.457804,617.31,1952.2,328.2
sc01,y2030,2030-10-29T07:00:00+01:00,3833.554529,1397.5,1874.9,352.2
sc01,y2030,2030-10-29T08:00:00+01:00,4027.379869,1971.5,1682.3,407.4
sc01,y2030,2030-10-29T09:00:00+01:00,4208.022195,2271.8,1387.4,396.2
sc01,y2030,2030-10-29T10:00:00+01:00,4353.891853,2418.9,1075.91,530.8
sc01,y2030,2030-10-29T11:00:00+01:00,4434.079022,2443.9,953.7,579
sc01,y2030,2030-10-29T12:00:00+01:00,4489.702322,2385.9,812.9,585.6
sc01,y2030,2030-10-29T13:00:00+01:00,4506.76967,2187.5,721.2,586.2
sc01,y2030,2030-10-29T14:00:00+01:00,4458.071344,1795.9,752.7,583
sc01,y2030,2030-10-29T15:00:00+01:00,4385.916293,1099.9,633.7,525.2
sc01,y2030,2030-10-29T16:00:00+01:00,4330.349526,0.57,572.31,503.4
sc01,y2030,2030-10-29T17:00:00+01:00,4574.018143,0.57,712.6,500
sc01,y2030,2030-10-29T18:00:00+01:00,4553.766754,0.57,721.4,476
sc01,y2030,2030-10-29T19:00:00+01:00,4408.972163,0.57,804.8,400.6
sc01,y2030,2030-10-29T20:00:00+01:00,4160.188852,0.57,901.4,310.6
sc01,y2030,2030-10-29T21:00:00+01:00,3800.086611,0.57,981.8,291.2
sc01,y2030,2030-10-29T22:00:00+01:00,3459.889946,0.57,827.5,280.2
sc01,y2030,2030-10-29T23:00:00+01:00,3213.251562,0.57,674.8,309.2
sc01,y2030,2030-10-30T00:00:00+01:00,3092.150028,0.57,593.7,194.2
sc01,y2030,2030-10-30T01:00:00+01:00,3018.532586,0.57,657.7,212.2
sc01,y2030,2030-10-30T02:00:00+01:00,2990.262331,0.57,645.3,163.2
sc01,y2030,2030-10-30T03:00:00+01:00,3049.501352,0.57,618.3,172
sc01,y2030,2030-10-30T04:00:00+01:00,3263.006733,0.57,671.7,172
sc01,y2030,2030-10-30T05:00:00+01:00,3579.860059,0.57,822.3,187.2
sc01,y2030,2030-10-30T06:00:00+01:00,3664.450574,637.41,827.8,202.4
sc01,y2030,2030-10-30T07:00:00+01:00,3775.272815,1433.1,1006.1,251.6
sc01,y2030,2030-10-30T08:00:00+01:00,3919.501903,2016.4,966.4,397.6
sc01,y2030,2030-10-30T09:00:00+01:00,4042.090488,2293.3,859.6,394.2
sc01,y2030,2030-10-30T10:00:00+01:00,4145.58827,2420.9,431.5,472.6
sc01,y2030,2030-10-30T11:00:00+01:00,4253.956627,2435.5,212.3,560.8
sc01,y2030,2030-10-30T12:00:00+01:00,4253.778076,2357.1,269.3,552.4
sc01,y2030,2030-10-30T13:00:00+01:00,4262.853871,2169.4,398.1,553.2
sc01,y2030,2030-10-30T14:00:00+01:00,4266.061178,1799.6,394.9,574.2
sc01,y2030,2030-10-30T15:00:00+01:00,4213.660651,1084.3,397.8,582.2
sc01,y2030,2030-10-30T16:00:00+01:00,4159.751212,0.57,319.6,505.4
sc01,y2030,2030-10-30T17:00:00+01:00,4420.990157,0.57,61.5,486.8
sc01,y2030,2030-10-30T18:00:00+01:00,4409.838139,0.57,124.91,468.6
sc01,y2030,2030-10-30T19:00:00+01:00,4278.081235,0.57,238.4,373.4
sc01,y2030,2030-10-30T20:00:00+01:00,4035.159786,0.57,404.8,307.6
sc01,y2030,2030-10-30T21:00:00+01:00,3707.555248,0.57,489,314.4
sc01,y2030,2030-10-30T22:00:00+01:00,3382.443476,0.57,614.9,297.6
sc01,y2030,2030-10-30T23:00:00+01:00,3180.803236,0.57,725.6,239.4
sc01,y2030,2030-10-31T00:00:00+01:00,3055.741189,0.57,818,244.4
sc01,y2030,2030-10-31T01:00:00+01:00,2992.210792,0.57,927,193
sc01,y2030,2030-10-31T02:00:00+01:00,2968.847036,0.57,917.4,194.6
sc01,y2030,2030-10-31T03:00:00+01:00,3025.781537,0.57,1200.2,256.4
sc01,y2030,2030-10-31T04:00:00+01:00,3214.502079,0.57,1207.4,277.2
sc01,y2030,2030-10-31T05:00:00+01:00,3472.085185,0.57,1105.3,297.4
sc01,y2030,2030-10-31T06:00:00+01:00,3549.967014,606.61,1177.3,327.8
sc01,y2030,2030-10-31T07:00:00+01:00,3684.06382,1397.6,1219.2,224.4
sc01,y2030,2030-10-31T08:00:00+01:00,3870.852014,1950.7,1166.8,363
sc01,y2030,2030-10-31T09:00:00+01:00,4009.226903,2212.5,939.4,327.8
sc01,y2030,2030-10-31T10:00:00+01:00,4137.381621,2349.1,536,433.2
sc01,y2030,2030-10-31T11:00:00+01:00,4195.768464,2377.7,595,431.4
sc01,y2030,2030-10-31T12:00:00+01:00,4273.534286,2306.4,619.6,486.6
sc01,y2030,2030-10-31T13:00:00+01:00,4327.789078,2114,611.3,504.4
sc01,y2030,2030-10-31T14:00:00+01:00,4340.156242,1755,557.2,494.2
sc01,y2030,2030-10-31T15:00:00+01:00,4270.623751,1052,472.8,504.2
sc01,y2030,2030-10-31T16:00:00+01:00,4219.220057,0.57,428.3,560.2
sc01,y2030,2030-10-31T17:00:00+01:00,4414.487259,0.57,192.41,557.4
sc01,y2030,2030-10-31T18:00:00+01:00,4353.225279,0.57,283.6,549.6
sc01,y2030,2030-10-31T19:00:00+01:00,4195.04252,0.57,469.5,394.8
sc01,y2030,2030-10-31T20:00:00+01:00,3976.921997,0.57,516.3,300.6
sc01,y2030,2030-10-31T21:00:00+01:00,3699.756394,0.57,319.71,299
sc01,y2030,2030-10-31T22:00:00+01:00,3396.904646,0.57,249.81,294
sc01,y2030,2030-10-31T23:00:00+01:00,3193.682205,0.57,189.91,223.6
sc01,y2030,2030-11-01T00:00:00+01:00,3015.535995,0.57,172.02,181.4
sc01,y2030,2030-11-01T01:00:00+01:00,3039.148005,0.57,177.92,182.6
sc01,y2030,2030-11-01T02:00:00+01:00,2946.680181,0.57,270.61,179.8
sc01,y2030,2030-11-01T03:00:00+01:00,2957.033714,0.57,503.71,185.6
sc01,y2030,2030-11-01T04:00:00+01:00,3030.561383,0.57,672.4,184.6
sc01,y2030,2030-11-01T05:00:00+01:00,3106.91206,0.57,852.5,213.8
sc01,y2030,2030-11-01T06:00:00+01:00,3147.461748,584.21,1076.8,210.4
sc01,y2030,2030-11-01T07:00:00+01:00,3310.678292,1236.41,1314.1,178.8
sc01,y2030,2030-11-01T08:00:00+01:00,3522.23999,1687.2,1353.9,354.6
sc01,y2030,2030-11-01T09:00:00+01:00,3668.851409,1940.9,1224.6,371.2
sc01,y2030,2030-11-01T10:00:00+01:00,3768.764802,1924.11,737.9,412.6
sc01,y2030,2030-11-01T11:00:00+01:00,3831.301145,2101.4,259.8,471.6
sc01,y2030,2030-11-01T12:00:00+01:00,3871.730158,2091.2,354.2,434.6
sc01,y2030,2030-11-01T13:00:00+01:00,3916.940705,1921.1,398.9,483.6
sc01,y2030,2030-11-01T14:00:00+01:00,3945.443429,1717.1,420.4,537.6
sc01,y2030,2030-11-01T15:00:00+01:00,3943.730039,1012,410,515.4
sc01,y2030,2030-11-01T16:00:00+01:00,3968.476239,0.57,445.5,610
sc01,y2030,2030-11-01T17:00:00+01:00,4211.080169,0.57,541.2,607.2
sc01,y2030,2030-11-01T18:00:00+01:00,4156.654286,0.57,700.4,599.4
sc01,y2030,2030-11-01T19:00:00+01:00,4024.619139,0.57,1427.7,487.2
sc01,y2030,2030-11-01T20:00:00+01:00,3845.678827,0.57,1318.9,380.2
sc01,y2030,2030-11-01T21:00:00+01:00,3584.819523,0.57,1442.1,335.8
sc01,y2030,2030-11-01T22:00:00+01:00,3350.570125,0.57,1231.9,267
sc01,y2030,2030-11-01T23:00:00+01:00,3157.35589,0.57,1393.1,271.8
sc01,y2030,2030-11-02T00:00:00+01:00,3085.154897,0.57,1400.1,266.4
sc01,y2030,2030-11-02T01:00:00+01:00,2968.681399,0.57,1508.8,310.4
sc01,y2030,2030-11-02T02:00:00+01:00,2855.182119,0.57,1770.2,247
sc01,y2030,2030-11-02T03:00:00+01:00,2824.54837,0.57,1786.8,237.6
sc01,y2030,2030-11-02T04:00:00+01:00,2842.250776,0.57,1846.3,246.8
sc01,y2030,2030-11-02T05:00:00+01:00,2877.432984,0.57,1722.3,293.2
sc01,y2030,2030-11-02T06:00:00+01:00,2900.313626,580.21,1783.4,302.2
sc01,y2030,2030-11-02T07:00:00+01:00,2968.114834,1240.31,2090.6,361.8
sc01,y2030,2030-11-02T08:00:00+01:00,3140.934837,1720.6,2137.2,386.8
sc01,y2030,2030-11-02T09:00:00+01:00,3325.090849,2108,2200,386.8
sc01,y2030,2030-11-02T10:00:00+01:00,3453.142447,2170.1,2363.1,427.8
sc01,y2030,2030-11-02T11:00:00+01:00,3526.291727,2244.6,2298.5,485.6
sc01,y2030,2030-11-02T12:00:00+01:00,3586.870013,2165.3,2167,482.6
sc01,y2030,2030-11-02T13:00:00+01:00,3617.970141,1996.5,2325,484.2
sc01,y2030,2030-11-02T14:00:00+01:00,3651.312306,1438.21,2264.5,490.2
sc01,y2030,2030-11-02T15:00:00+01:00,3673.088328,865.7,2325.7,631.2
sc01,y2030,2030-11-02T16:00:00+01:00,3730.900463,0.57,2261.8,699.4
sc01,y2030,2030-11-02T17:00:00+01:00,4022.818469,0.57,2224.3,746.6
sc01,y2030,2030-11-02T18:00:00+01:00,4172.302508,0.57,2103,655.8
sc01,y2030,2030-11-02T19:00:00+01:00,4067.235574,0.57,1934.2,567.8
sc01,y2030,2030-11-02T20:00:00+01:00,3926.391322,0.57,1898.9,596.6
sc01,y2030,2030-11-02T21:00:00+01:00,3711.391899,0.57,1430.6,351.2
sc01,y2030,2030-11-02T22:00:00+01:00,3470.544457,0.57,1405.9,343.4
sc01,y2030,2030-11-02T23:00:00+01:00,3227.48957,0.57,963.2,320.6
sc01,y2030,2030-11-03T00:00:00+01:00,3041.147623,0.57,1143,307.6
sc01,y2030,2030-11-03T01:00:00+01:00,2989.297404,0.57,1416.2,347.8
sc01,y2030,2030-11-03T02:00:00+01:00,2952.892939,0.57,1375.1,259.8
sc01,y2030,2030-11-03T03:00:00+01:00,2966.448002,0.57,1174.9,258.6
sc01,y2030,2030-11-03T04:00:00+01:00,3079.519404,0.57,1143.1,270.8
sc01,y2030,2030-11-03T05:00:00+01:00,3311.425906,0.57,1174.9,279
sc01,y2030,2030-11-03T06:00:00+01:00,3504.235075,546.54,642.2,325.2
sc01,y2030,2030-11-03T07:00:00+01:00,3686.453693,1269.31,340.9,297.6
sc01,y2030,2030-11-03T08:00:00+01:00,3829.098959,1771.2,258.51,315.8
sc01,y2030,2030-11-03T09:00:00+01:00,3959.892171,2109.8,233.52,363.6
sc01,y2030,2030-11-03T10:00:00+01:00,4049.133436,2319,590.12,464
sc01,y2030,2030-11-03T11:00:00+01:00,4127.497565,2366.6,467.62,532.2
sc01,y2030,2030-11-03T12:00:00+01:00,4170.521164,2101.9,343.41,521
sc01,y2030,2030-11-03T13:00:00+01:00,4211.864881,1936.7,297.42,574.6
sc01,y2030,2030-11-03T14:00:00+01:00,4235.027519,1453.91,175.32,555.8
sc01,y2030,2030-11-03T15:00:00+01:00,4202.78335,834.01,136.71,579.6
sc01,y2030,2030-11-03T16:00:00+01:00,4246.330196,0.57,104.1,569.2
sc01,y2030,2030-11-03T17:00:00+01:00,4527.389143,0.57,132.6,572.6
sc01,y2030,2030-11-03T18:00:00+01:00,4466.407272,0.57,115.5,575.4
sc01,y2030,2030-11-03T19:00:00+01:00,4330.216119,0.57,130.7,586.8
sc01,y2030,2030-11-03T20:00:00+01:00,4155.10249,0.57,128.3,554.6
sc01,y2030,2030-11-03T21:00:00+01:00,3881.984794,0.57,84.5,477.4
sc01,y2030,2030-11-03T22:00:00+01:00,3558.965961,0.57,73.81,305.2
sc01,y2030,2030-11-03T23:00:00+01:00,3308.936328,0.57,93.31,332.6
sc01,y2030,2030-11-04T00:00:00+01:00,3135.531282,0.57,89.41,351
sc01,y2030,2030-11-04T01:00:00+01:00,3061.803449,0.57,57.51,243.2
sc01,y2030,2030-11-04T02:00:00+01:00,3011.72975,0.57,40.81,236.8
sc01,y2030,2030-11-04T03:00:00+01:00,3007.205461,0.57,28.41,254.4
sc01,y2030,2030-11-04T04:00:00+01:00,3107.688849,0.57,17.71,282
sc01,y2030,2030-11-04T05:00:00+01:00,3341.219658,0.57,4.82,252
sc01,y2030,2030-11-04T06:00:00+01:00,3555.285825,518.55,6.01,242.4
sc01,y2030,2030-11-04T07:00:00+01:00,3700.739521,1248.42,6.81,298.2
sc01,y2030,2030-11-04T08:00:00+01:00,3850.582917,1798.1,22.81,318.6
sc01,y2030,2030-11-04T09:00:00+01:00,3973.053825,2103.4,41.52,478.4
sc01,y2030,2030-11-04T10:00:00+01:00,4049.969989,2325.1,18.92,482.8
sc01,y2030,2030-11-04T11:00:00+01:00,4104.218558,2371.4,30.02,493.4
sc01,y2030,2030-11-04T12:00:00+01:00,4138.666141,2300.7,57.82,511.4
sc01,y2030,2030-11-04T13:00:00+01:00,4173.296043,2120.9,82.8,569.6
sc01,y2030,2030-11-04T14:00:00+01:00,4186.685765,1720.2,128.9,662.2
sc01,y2030,2030-11-04T15:00:00+01:00,4165.849508,914.8,216.1,667.6
sc01,y2030,2030-11-04T16:00:00+01:00,4184.017346,0.57,276.9,663
sc01,y2030,2030-11-04T17:00:00+01:00,4383.030921,0.57,104.21,699.6
sc01,y2030,2030-11-04T18:00:00+01:00,4243.914432,0.57,196.6,718.6
sc01,y2030,2030-11-04T19:00:00+01:00,4136.799643,0.57,479.1,607
sc01,y2030,2030-11-04T20:00:00+01:00,4031.167329,0.57,547.6,595.8
sc01,y2030,2030-11-04T21:00:00+01:00,3801.118007,0.57,588.8,484
sc01,y2030,2030-11-04T22:00:00+01:00,3505.871849,0.57,556.6,354.8
sc01,y2030,2030-11-04T23:00:00+01:00,3285.99478,0.57,672.2,321.4
sc01,y2030,2030-11-05T00:00:00+01:00,3129.834046,0.57,790.1,282.6
sc01,y2030,2030-11-05T01:00:00+01:00,3057.250807,0.57,655.5,328.2
sc01,y2030,2030-11-05T02:00:00+01:00,3010.368841,0.57,516.8,217.8
sc01,y2030,2030-11-05T03:00:00+01:00,3021.067123,0.57,551.9,257
sc01,y2030,2030-11-05T04:00:00+01:00,3143.370351,0.57,576.5,211
sc01,y2030,2030-11-05T05:00:00+01:00,3342.476641,0.57,524.1,217
sc01,y2030,2030-11-05T06:00:00+01:00,3534.68746,551.71,544,412.8
sc01,y2030,2030-11-05T07:00:00+01:00,3675.741659,1259.21,545.9,542
sc01,y2030,2030-11-05T08:00:00+01:00,3817.027947,1866.7,516.6,565.8
sc01,y2030,2030-11-05T09:00:00+01:00,3940.109093,2203.5,498.2,581
sc01,y2030,2030-11-05T10:00:00+01:00,4016.576759,2262.9,324.1,588
sc01,y2030,2030-11-05T11:00:00+01:00,4076.147951,2332.9,265.3,590.4
sc01,y2030,2030-11-05T12:00:00+01:00,4121.782841,2037.6,192.61,595.6
sc01,y2030,2030-11-05T13:00:00+01:00,4118.40528,1769.71,149.7,604.6
sc01,y2030,2030-11-05T14:00:00+01:00,4136.343176,1527.11,128.1,595.2
sc01,y2030,2030-11-05T15:00:00+01:00,4106.28238,748.61,104.3,598.6
sc01,y2030,2030-11-05T16:00:00+01:00,4184.716506,0.57,84.5,597.6
sc01,y2030,2030-11-05T17:00:00+01:00,4487.278523,0.57,213.1,612.8
sc01,y2030,2030-11-05T18:00:00+01:00,4434.778698,0.57,363.2,612.2
sc01,y2030,2030-11-05T19:00:00+01:00,4313.507919,0.57,615.1,593.8
sc01,y2030,2030-11-05T20:00:00+01:00,4150.352953,0.57,926.7,551
sc01,y2030,2030-11-05T21:00:00+01:00,3872.805651,0.57,927.6,486.4
sc01,y2030,2030-11-05T22:00:00+01:00,3606.161232,0.57,863.2,322.8
sc01,y2030,2030-11-05T23:00:00+01:00,3355.181322,0.57,858.5,305
sc01,y2030,2030-11-06T00:00:00+01:00,3162.843394,0.57,895.8,264.4
sc01,y2030,2030-11-06T01:00:00+01:00,3049.378,0.57,899.7,267.6
sc01,y2030,2030-11-06T02:00:00+01:00,2984.444966,0.57,879,344.2
sc01,y2030,2030-11-06T03:00:00+01:00,2993.121817,0.57,875.7,359.8
sc01,y2030,2030-11-06T04:00:00+01:00,3093.658578,0.57,850.5,381
sc01,y2030,2030-11-06T05:00:00+01:00,3365.881194,0.57,909.8,350.8
sc01,y2030,2030-11-06T06:00:00+01:00,3559.405149,484.21,910,367.4
sc01,y2030,2030-11-06T07:00:00+01:00,3698.118365,1279.6,938.2,379.4
sc01,y2030,2030-11-06T08:00:00+01:00,3812.420933,1827.7,896.6,544.8
sc01,y2030,2030-11-06T09:00:00+01:00,3945.267615,2102.8,767.1,589
sc01,y2030,2030-11-06T10:00:00+01:00,4025.753257,2247.2,672,610
sc01,y2030,2030-11-06T11:00:00+01:00,4085.830251,2265.7,350.5,601.8
sc01,y2030,2030-11-06T12:00:00+01:00,4069.7309,2177.9,231.4,605
sc01,y2030,2030-11-06T13:00:00+01:00,4099.118774,2058.8,236.6,602
sc01,y2030,2030-11-06T14:00:00+01:00,4122.174044,1719.4,377.4,600.6
sc01,y2030,2030-11-06T15:00:00+01:00,4146.893579,1015,638.7,608.2
sc01,y2030,2030-11-06T16:00:00+01:00,4211.386693,0.57,740.9,600.2
sc01,y2030,2030-11-06T17:00:00+01:00,4499.148351,0.57,865.2,510.6
sc01,y2030,2030-11-06T18:00:00+01:00,4448.184265,0.57,1047.6,495.4
sc01,y2030,2030-11-06T19:00:00+01:00,4317.740631,0.57,1171.9,500
sc01,y2030,2030-11-06T20:00:00+01:00,4160.157666,0.57,1198.51,502.4
sc01,y2030,2030-11-06T21:00:00+01:00,3895.98991,0.57,1324.5,500.6
sc01,y2030,2030-11-06T22:00:00+01:00,3608.39227,0.57,1574.5,330
sc01,y2030,2030-11-06T23:00:00+01:00,3359.305734,0.57,1666,295.6
sc01,y2030,2030-11-07T00:00:00+01:00,3161.329233,0.57,1843.7,303
sc01,y2030,2030-11-07T01:00:00+01:00,3073.422967,0.57,1956.9,255.8
sc01,y2030,2030-11-07T02:00:00+01:00,3011.722152,0.57,1960.6,307.6
sc01,y2030,2030-11-07T03:00:00+01:00,3009.575553,0.57,1904.6,351.8
sc01,y2030,2030-11-07T04:00:00+01:00,3103.405787,0.57,1872.2,333.6
sc01,y2030,2030-11-07T05:00:00+01:00,3364.402229,0.57,1946.2,365.4
sc01,y2030,2030-11-07T06:00:00+01:00,3553.963202,490.1,1939.3,383.2
sc01,y2030,2030-11-07T07:00:00+01:00,3700.760142,1170.65,1932.1,456.2
sc01,y2030,2030-11-07T08:00:00+01:00,3837.64731,1625.1,1885.3,579.4
sc01,y2030,2030-11-07T09:00:00+01:00,3979.058387,1787.1,1850.2,589.4
sc01,y2030,2030-11-07T10:00:00+01:00,4055.879383,1864.1,1712.9,591.4
sc01,y2030,2030-11-07T11:00:00+01:00,4117.413033,2142.9,1529.1,592.4
sc01,y2030,2030-11-07T12:00:00+01:00,4138.365119,2096,1796.2,592.8
sc01,y2030,2030-11-07T13:00:00+01:00,4164.590234,2083,1513.6,595.4
sc01,y2030,2030-11-07T14:00:00+01:00,4169.91843,1722.41,1375.8,589.4
sc01,y2030,2030-11-07T15:00:00+01:00,4129.472791,905.31,1295.7,592.8
sc01,y2030,2030-11-07T16:00:00+01:00,4186.559504,0.57,1138.8,592.4
sc01,y2030,2030-11-07T17:00:00+01:00,4419.737776,0.57,1130.4,571.8
sc01,y2030,2030-11-07T18:00:00+01:00,4332.996374,0.57,1715.1,454.8
sc01,y2030,2030-11-07T19:00:00+01:00,4210.876731,0.57,1758.7,424.4
sc01,y2030,2030-11-07T20:00:00+01:00,4066.497794,0.57,1677.6,412.8
sc01,y2030,2030-11-07T21:00:00+01:00,3849.920367,0.57,2114.3,426.8
sc01,y2030,2030-11-07T22:00:00+01:00,3596.997823,0.57,2311.9,326.4
sc01,y2030,2030-11-07T23:00:00+01:00,3355.643977,0.57,2268.2,274.6
sc01,y2030,2030-11-08T00:00:00+01:00,3148.722774,0.57,2424.7,262.2
sc01,y2030,2030-11-08T01:00:00+01:00,3022.717073,0.57,2386.5,206
sc01,y2030,2030-11-08T02:00:00+01:00,2940.713668,0.57,2407,275.2
sc01,y2030,2030-11-08T03:00:00+01:00,2912.931992,0.57,2454.8,308.6
sc01,y2030,2030-11-08T04:00:00+01:00,2907.877437,0.57,2471.9,318.2
sc01,y2030,2030-11-08T05:00:00+01:00,3000.118006,0.57,2460.8,345.2
sc01,y2030,2030-11-08T06:00:00+01:00,3019.637365,483.46,2467.9,375.8
sc01,y2030,2030-11-08T07:00:00+01:00,3145.456254,1231.81,2468.9,405.8
sc01,y2030,2030-11-08T08:00:00+01:00,3370.199958,1784.1,2388.3,477.8
sc01,y2030,2030-11-08T09:00:00+01:00,3565.962398,2074.6,2257.3,494
sc01,y2030,2030-11-08T10:00:00+01:00,3692.081134,2307.5,1881.5,507.2
sc01,y2030,2030-11-08T11:00:00+01:00,3800.029127,2344.2,1440.3,497.6
sc01,y2030,2030-11-08T12:00:00+01:00,3841.645042,2280.3,1435.3,505.8
sc01,y2030,2030-11-08T13:00:00+01:00,3852.751444,2106.1,1172.4,426.8
sc01,y2030,2030-11-08T14:00:00+01:00,3849.5526,1742.5,798.3,489.6
sc01,y2030,2030-11-08T15:00:00+01:00,3850.927085,978,737,492.8
sc01,y2030,2030-11-08T16:00:00+01:00,3926.583822,0.57,830,560.6
sc01,y2030,2030-11-08T17:00:00+01:00,4234.252324,0.57,488.1,566.8
sc01,y2030,2030-11-08T18:00:00+01:00,4168.894153,0.57,2030.8,585.4
sc01,y2030,2030-11-08T19:00:00+01:00,4030.702852,0.57,2422.9,596
sc01,y2030,2030-11-08T20:00:00+01:00,3907.350467,0.57,2290.9,528.4
sc01,y2030,2030-11-08T21:00:00+01:00,3712.15214,0.57,2416.1,483.2
sc01,y2030,2030-11-08T22:00:00+01:00,3503.545845,0.57,2402.5,318.2
sc01,y2030,2030-11-08T23:00:00+01:00,3292.182619,0.57,2413.3,232.8
sc01,y2030,2030-11-09T00:00:00+01:00,3091.965594,0.57,2361.4,171.6
sc01,y2030,2030-11-09T01:00:00+01:00,2972.581051,0.57,2363.9,184.6
sc01,y2030,2030-11-09T02:00:00+01:00,2881.882683,0.57,2461.4,301.8
sc01,y2030,2030-11-09T03:00:00+01:00,2832.470086,0.57,2485.9,256.2
sc01,y2030,2030-11-09T04:00:00+01:00,2843.510538,0.57,2474.1,256.4
sc01,y2030,2030-11-09T05:00:00+01:00,2892.854431,0.57,2476.4,352.6
sc01,y2030,2030-11-09T06:00:00+01:00,2867.805411,484.11,2438.2,454
sc01,y2030,2030-11-09T07:00:00+01:00,2963.063302,1340.6,2470.8,457.2
sc01,y2030,2030-11-09T08:00:00+01:00,3170.005451,1916.8,2440.6,503.6
sc01,y2030,2030-11-09T09:00:00+01:00,3382.432031,2177.6,2459.3,510
sc01,y2030,2030-11-09T10:00:00+01:00,3531.928344,2302.7,2316.3,521.6
sc01,y2030,2030-11-09T11:00:00+01:00,3632.542433,2322.8,2253,551.8
sc01,y2030,2030-11-09T12:00:00+01:00,3714.006747,2250.6,2202.1,590.6
sc01,y2030,2030-11-09T13:00:00+01:00,3759.667724,2078.1,1800.8,562.2
sc01,y2030,2030-11-09T14:00:00+01:00,3791.642489,1732.4,1147.9,561.2
sc01,y2030,2030-11-09T15:00:00+01:00,3795.502409,972.2,1109.9,566
sc01,y2030,2030-11-09T16:00:00+01:00,3905.957077,0.57,848.6,562.4
sc01,y2030,2030-11-09T17:00:00+01:00,4256.372269,0.57,1136,568
sc01,y2030,2030-11-09T18:00:00+01:00,4226.588719,0.57,1297.3,574.2
sc01,y2030,2030-11-09T19:00:00+01:00,4094.019527,0.57,1517.6,599.2
sc01,y2030,2030-11-09T20:00:00+01:00,3906.189182,0.57,922.3,593.6
sc01,y2030,2030-11-09T21:00:00+01:00,3671.351214,0.57,1355,526
sc01,y2030,2030-11-09T22:00:00+01:00,3423.208317,0.57,2154.9,312.6
sc01,y2030,2030-11-09T23:00:00+01:00,3189.550248,0.57,2470.8,280.2
sc01,y2030,2030-11-10T00:00:00+01:00,3019.200079,0.57,2434,256.8
sc01,y2030,2030-11-10T01:00:00+01:00,2918.782992,0.57,2496.6,249.4
sc01,y2030,2030-11-10T02:00:00+01:00,2880.590387,0.57,2494.6,344.6
sc01,y2030,2030-11-10T03:00:00+01:00,2877.786775,0.57,2448.1,352.8
sc01,y2030,2030-11-10T04:00:00+01:00,2994.949324,0.57,2393.4,342.8
sc01,y2030,2030-11-10T05:00:00+01:00,3296.086428,0.57,2300.6,396
sc01,y2030,2030-11-10T06:00:00+01:00,3481.573434,471.11,2126.9,418.4
sc01,y2030,2030-11-10T07:00:00+01:00,3661.430071,1326.4,2194.6,477.6
sc01,y2030,2030-11-10T08:00:00+01:00,3860.980328,1901.5,2231.5,446.6
sc01,y2030,2030-11-10T09:00:00+01:00,4048.592161,2165.7,2202.6,460.4
sc01,y2030,2030-11-10T10:00:00+01:00,4199.494645,2312.6,2159,511.2
sc01,y2030,2030-11-10T11:00:00+01:00,4312.732699,2332.1,2187.1,540.4
sc01,y2030,2030-11-10T12:00:00+01:00,4408.919449,2261,2143.3,547
sc01,y2030,2030-11-10T13:00:00+01:00,4476.67542,2064.5,2146.4,554.8
sc01,y2030,2030-11-10T14:00:00+01:00,4526.077773,1697.2,2148.2,561.2
sc01,y2030,2030-11-10T15:00:00+01:00,4513.034662,959.9,2160.8,583.2
sc01,y2030,2030-11-10T16:00:00+01:00,4553.484213,0.57,2464.1,565.2
sc01,y2030,2030-11-10T17:00:00+01:00,4778.84707,0.57,2421.3,598.2
sc01,y2030,2030-11-10T18:00:00+01:00,4645.333094,0.57,2400.3,533.4
sc01,y2030,2030-11-10T19:00:00+01:00,4488.792374,0.57,2380,493.4
sc01,y2030,2030-11-10T20:00:00+01:00,4277.3115,0.57,2456,486.6
sc01,y2030,2030-11-10T21:00:00+01:00,3985.639379,0.57,2496.2,419.6
sc01,y2030,2030-11-10T22:00:00+01:00,3685.823184,0.57,2504.8,307
sc01,y2030,2030-11-10T23:00:00+01:00,3416.289228,0.57,2503.4,269.4
sc01,y2030,2030-11-11T00:00:00+01:00,3219.847576,0.57,2504.3,273.4
sc01,y2030,2030-11-11T01:00:00+01:00,3102.510439,0.57,2497.9,259.4
sc01,y2030,2030-11-11T02:00:00+01:00,3036.771852,0.57,2489.2,282.2
